,avg_income_currency,avg_income_amount,AVG_INCOME_USD,country,rural_urban,remesa_currency,remesa_amount,REMESA_AMOUNT_USD,remesa_freq,REMESA_AMOUNT_REGPERMONTH,remittances_yn,remesa_amount_consent,avg_income_consent,pct_remit_towards_Foodpurchase,pct_remit_towards_Healthexpenses(medicines/medicalconsultation),"pct_remit_towards_ExpensesrelatedtoCOVID-19(protectionsupplies,medicalconsultation,medicines)",pct_remit_towards_Educationexpenses,"pct_remit_towards_Paymentofservices(water,electricity,cable,internet,communication)",pct_remit_towards_Clothesandshoes,pct_remit_towards_Housing(constructionorrepair),pct_remit_towards_Housingrentalfee,pct_remit_towards_Homepurchasefee,pct_remit_towards_Purchaseofagriculturalinputs,pct_remit_towards_Business(trade),pct_remit_towards_Saving,pct_remit_towards_Paymentofcommitmentsofmembersresidingabroad,pct_remit_towards_Paymentofthesender'straveldebt,pct_remit_towards_Paymentofotherdebts,pct_remit_towards_Other
1118,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1119,2.0,123.0,15.99,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1120,2.0,492.0,63.96,HND,1,,,,5.0,,1,0.0,1,80.0,,,20.0,,,,,,,,,,,,
1121,2.0,553.5,71.955,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1122,2.0,492.0,63.96,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1123,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1124,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1125,,,,HND,2,,,,6.0,,1,99.0,99,50.0,,,,50.0,,,,,,,,,,,
1126,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
1127,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1128,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1129,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1130,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1131,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1132,1.0,300.0,300.0,SLV,1,1.0,100.0,100.0,4.0,50.0,1,1.0,1,75.0,,,,25.0,,,,,,,,,,,
1133,1.0,250.0,250.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1134,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1135,1.0,150.0,150.0,SLV,1,1.0,150.0,150.0,3.0,150.0,1,1.0,1,80.0,,10.0,,10.0,,,,,,,,,,,
1136,1.0,300.0,300.0,SLV,1,1.0,150.0,150.0,3.0,150.0,1,1.0,1,10.0,75.0,,,15.0,,,,,,,,,,,
1137,1.0,50.0,50.0,SLV,1,1.0,30.0,30.0,4.0,15.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
1138,1.0,30.0,30.0,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,1,,100.0,,,,,,,,,,,,,,
1139,,,,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,0,50.0,,,,50.0,,,,,,,,,,,
1140,,,,SLV,1,1.0,50.0,50.0,3.0,50.0,1,1.0,0,,,,,100.0,,,,,,,,,,,
1141,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
1142,1.0,80.0,80.0,SLV,1,1.0,50.0,50.0,4.0,25.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
1143,,,,SLV,1,1.0,150.0,150.0,6.0,25.0,1,1.0,0,60.0,,,,40.0,,,,,,,,,,,
1144,,,,SLV,1,1.0,50.0,50.0,4.0,25.0,1,1.0,0,,100.0,,,,,,,,,,,,,,
1145,,,,SLV,1,,,,4.0,,1,0.0,0,50.0,,,50.0,,,,,,,,,,,,
1146,1.0,250.0,250.0,SLV,1,,,,5.0,,1,0.0,1,100.0,,,,,,,,,,,,,,,
1147,,,,SLV,1,,,,5.0,,1,0.0,0,100.0,,,,,,,,,,,,,,,
1148,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1149,1.0,225.0,225.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1150,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1151,1.0,1000.0,1000.0,SLV,1,1.0,500.0,500.0,3.0,500.0,1,1.0,1,,,,,,,,,,,,,,,,
1152,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1153,1.0,200.0,200.0,SLV,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,55.0,25.0,,,20.0,,,,,,,,,,,
1154,2.0,328.0,42.64,HND,1,2.0,41.0,5.33,8.0,,1,1.0,1,70.0,30.0,,,,,,,,,,,,,,
1155,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1156,,,,SLV,1,1.0,300.0,300.0,4.0,150.0,1,1.0,0,25.0,50.0,,,25.0,,,,,,,,,,,
1157,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1158,1.0,250.0,250.0,SLV,1,1.0,100.0,100.0,8.0,,1,1.0,1,50.0,,,,50.0,,,,,,,,,,,
1159,,,,SLV,1,1.0,100.0,100.0,8.0,,1,1.0,99,50.0,,,,50.0,,,,,,,,,,,
1160,,,,SLV,1,1.0,100.0,100.0,4.0,50.0,1,1.0,99,50.0,,,,50.0,,,,,,,,,,,
1161,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1162,1.0,100.0,100.0,SLV,1,1.0,100.0,100.0,6.0,16.666666666666668,1,1.0,1,80.0,,,,10.0,10.0,,,,,,,,,,
1163,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1164,1.0,300.0,300.0,SLV,1,1.0,300.0,300.0,3.0,300.0,1,1.0,1,70.0,10.0,,,20.0,,,,,,,,,,,
1165,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1166,,,,SLV,1,1.0,100.0,100.0,6.0,16.666666666666668,1,1.0,99,50.0,,,,30.0,,,,,20.0,,,,,,
1167,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1168,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1169,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1170,,,,SLV,1,,,,5.0,,1,0.0,99,60.0,,,,20.0,20.0,,,,,,,,,,
1171,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1172,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1173,1.0,80.0,80.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1174,,,,SLV,1,1.0,50.0,50.0,8.0,,1,1.0,0,50.0,,,,50.0,,,,,,,,,,,
1175,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1176,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1177,1.0,170.0,170.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1178,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1179,1.0,140.0,140.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1180,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1181,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1182,1.0,60.0,60.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1183,1.0,70.0,70.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1184,1.0,15.0,15.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1185,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1186,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1187,1.0,140.0,140.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1188,1.0,80.0,80.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1189,1.0,50.0,50.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1190,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1191,1.0,400.0,400.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1192,1.0,35.0,35.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1193,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1194,1.0,150.0,150.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1195,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1196,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1197,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1198,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1199,,,,SLV,1,1.0,400.0,400.0,3.0,400.0,1,1.0,0,50.0,25.0,,,,,,,,,,,,25.0,,
1200,1.0,200.0,200.0,SLV,1,1.0,200.0,200.0,4.0,100.0,1,1.0,1,100.0,,,,,,,,,,,,,,,
1201,,,,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,99,50.0,50.0,,,,,,,,,,,,,,
1202,1.0,180.0,180.0,SLV,1,1.0,150.0,150.0,5.0,50.0,1,1.0,1,50.0,20.0,,30.0,,,,,,,,,,,,
1203,1.0,300.0,300.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1204,1.0,350.0,350.0,SLV,2,1.0,350.0,350.0,3.0,350.0,1,1.0,1,,,,,,,,,,,,,,,,
1205,,,,SLV,2,,,,99.0,,1,99.0,99,50.0,,,50.0,,,,,,,,,,,,
1206,1.0,800.0,800.0,SLV,2,,,,8.0,,1,99.0,1,,100.0,,,,,,,,,,,,,,
1207,,,,SLV,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1208,,,,SLV,2,,,,3.0,,1,99.0,99,80.0,,,,20.0,,,,,,,,,,,
1209,1.0,100.0,100.0,SLV,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1210,,,,SLV,2,,,,,,0,,99,,,,,,,,,,,,,,,,
1211,,,,SLV,2,1.0,200.0,200.0,8.0,,1,1.0,0,,100.0,,,,,,,,,,,,,,
1212,1.0,160.0,160.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1213,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1214,1.0,260.0,260.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1215,1.0,240.0,240.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1216,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1217,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1218,2.0,20.5,2.665,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1219,2.0,266.5,34.645,HND,1,1.0,200.0,200.0,3.0,200.0,1,1.0,1,60.0,,,10.0,30.0,,,,,,,,,,,
1220,2.0,2870.0,373.1,HND,1,1.0,1000.0,1000.0,2.0,2000.0,1,1.0,1,,,,,,,,,,,,,,,,
1221,2.0,410.0,53.3,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1222,2.0,943.0,122.59,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1223,1.0,600.0,600.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1224,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1225,2.0,61.5,7.995,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1226,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1227,,,,HND,2,2.0,143.5,18.655,7.0,1.5545833333333334,1,1.0,99,,,,,,50.0,,,,,,,,,,
1228,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1229,2.0,41.0,5.33,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1230,2.0,82.0,10.66,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1231,2.0,205.0,26.65,HND,1,1.0,50.0,50.0,2.0,100.0,1,1.0,1,70.0,20.0,,10.0,,,,,,,,,,,,
1232,2.0,615.0,79.95,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1233,2.0,410.0,53.3,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1234,2.0,287.0,37.31,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1235,2.0,492.0,63.96,HND,2,2.0,205.0,26.65,3.0,26.65,1,1.0,1,50.0,30.0,,,20.0,,,,,,,,,,,
1236,,,,HND,2,,,,5.0,,1,,0,,,,,,,,,,,,,,,,
1237,,,,HND,2,,,,3.0,,1,0.0,0,100.0,0.0,,,,,,,,,,,,,,
1238,,,,HND,2,,,,8.0,,1,0.0,0,,,,,,,,,,,,,,,,
1239,2.0,656.0,85.28,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1240,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1241,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1242,,,,HND,1,,,,7.0,,1,0.0,0,25.0,25.0,,50.0,,,,,,,,,,,,
1243,2.0,1025.0,133.25,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1244,2.0,1230.0,159.9,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1245,,,,HND,1,,,,8.0,,1,0.0,0,20.0,80.0,,,,,,,,,,,,,,
1246,,,,HND,1,,,,6.0,,1,0.0,0,,,,,,,,,,,,,,,,
1247,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1248,3.0,780.0,31.98,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1249,3.0,260.0,10.66,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1250,3.0,325.0,13.325,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1251,3.0,156.0,6.396,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1252,3.0,78.0,3.198,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1253,3.0,104.0,4.264,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1254,3.0,286.0,11.726,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1255,,,,GT,2,,,,,,99,,99,,,,,,,,,,,,,,,,
1256,3.0,104.0,4.264,GT,2,3.0,39.0,1.599,6.0,0.2665,1,1.0,1,100.0,,,,,,,,,,,,,,,
1257,3.0,104.0,4.264,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1258,3.0,156.0,6.396,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1259,3.0,910.0,37.31,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1260,3.0,325.0,13.325,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1261,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1262,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1263,,,,HND,1,2.0,61.5,7.995,8.0,,1,1.0,99,,,,,,100.0,,,,,,,,,,
1264,2.0,410.0,53.3,HND,1,1.0,300.0,300.0,3.0,300.0,1,1.0,1,80.0,10.0,,,10.0,,,,,,,,,,,
1265,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1266,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1267,2.0,143.5,18.655,HND,1,2.0,123.0,15.99,3.0,15.99,1,1.0,1,80.0,10.0,,,10.0,,,,,,,,,,,
1268,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1269,2.0,328.0,42.64,HND,1,1.0,300.0,300.0,2.0,600.0,1,1.0,1,,,,,,,,,,,,,,,,
1270,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1271,2.0,205.0,26.65,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1272,2.0,184.5,23.985,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1273,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1274,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1275,2.0,131.2,17.055999999999997,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1276,2.0,164.0,21.32,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1277,3.0,234.0,9.594,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1278,3.0,240.5,9.8605,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1279,3.0,240.5,9.8605,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1280,3.0,195.0,7.995,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1281,3.0,260.0,10.66,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1282,3.0,247.0,10.127,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1283,2.0,328.0,42.64,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1284,,,,HND,1,,,,6.0,,1,0.0,0,80.0,10.0,,,,,,,,,,,,,,10.0
1285,,,,HND,2,1.0,1200.0,1200.0,8.0,,1,1.0,0,,,,,,,,,,,,,,,,
1286,,,,HND,2,1.0,200.0,200.0,4.0,100.0,1,1.0,0,,,,,,,,,,,,,,,,
1287,2.0,2460.0,319.8,HND,2,1.0,600.0,600.0,1.0,2580.0,1,1.0,1,,,,,,,,,,,,,,,,
1288,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1289,,,,HND,2,,,,,,0,,99,,,,,,,,,,,,,,,,
1290,,,,HND,1,,,,2.0,,1,,99,,,,,,,,,,,,,,,,
1291,,,,HND,1,,,,4.0,,1,0.0,0,50.0,10.0,,40.0,,,,,,,,,,,,
1292,3.0,260.0,10.66,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1293,,,,GT,2,,,,,,0,,99,,,,,,,,,,,,,,,,
1294,3.0,1040.0,42.64,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1295,3.0,585.0,23.985,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1296,3.0,390.0,15.99,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1297,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1298,2.0,61.5,7.995,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1299,2.0,61.5,7.995,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1300,2.0,282.9,36.777,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1301,2.0,41.0,5.33,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1302,2.0,49.2,6.396000000000001,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1303,2.0,410.0,53.3,HND,2,1.0,100.0,100.0,3.0,100.0,1,1.0,1,,,,,,,,,,,,,,,,
1304,2.0,615.0,79.95,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1305,2.0,615.0,79.95,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1306,2.0,492.0,63.96,HND,2,,,,8.0,,1,0.0,1,100.0,,,,,,,,,,,,,,,
1307,2.0,533.0,69.29,HND,2,,,,8.0,,1,0.0,1,,,,70.0,,,,,,,,,,,,
1308,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1309,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1310,3.0,130.0,5.33,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1311,3.0,390.0,15.99,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1312,3.0,780.0,31.98,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1313,3.0,117.0,4.797000000000001,GT,2,3.0,130.0,5.33,4.0,2.665,1,1.0,1,50.0,,,,,30.0,,,,,,20.0,,,,
1314,3.0,520.0,21.32,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1315,3.0,52.0,2.132,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1316,3.0,650.0,26.65,GT,2,,,,3.0,,1,99.0,1,100.0,,,,,,,,,,,,,,,
1317,3.0,520.0,21.32,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1318,3.0,78.0,3.198,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1319,,,,GT,2,,,,,,0,,99,,,,,,,,,,,,,,,,
1320,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1321,,,,GT,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1322,,,,GT,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1323,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1324,,,,GT,1,,,,3.0,,1,,0,,,,,,,,,,,,,,,,
1325,,,,GT,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1326,3.0,260.0,10.66,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1327,3.0,234.0,9.594,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1328,3.0,390.0,15.99,GT,1,3.0,195.0,7.995,3.0,7.995,1,1.0,1,50.0,,,,30.0,20.0,,,,,,,,,,
1329,3.0,195.0,7.995,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1330,3.0,325.0,13.325,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1331,,,,HND,1,1.0,50.0,50.0,5.0,16.666666666666668,1,1.0,0,70.0,,,,,,,,,,,,,,,
1332,3.0,390.0,15.99,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1333,3.0,312.0,12.792,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1334,3.0,325.0,13.325,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1335,3.0,650.0,26.65,GT,1,1.0,300.0,300.0,3.0,300.0,1,1.0,1,75.0,,,,25.0,,,,,,,,,,,
1336,3.0,325.0,13.325,GT,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1337,,,,HND,1,,,,2.0,,1,0.0,99,80.0,,,10.0,10.0,,,,,,,,,,,
1338,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1339,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1340,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1341,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1342,2.0,164.0,21.32,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1343,2.0,307.5,39.975,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1344,2.0,213.2,27.716,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1345,1.0,300.0,300.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1346,,,,SLV,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1347,1.0,250.0,250.0,SLV,1,,,,8.0,,1,99.0,1,50.0,25.0,,,25.0,,,,,,,,,,,
1348,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1349,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1350,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1351,,,,GT,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1352,,,,SLV,1,1.0,300.0,300.0,7.0,25.0,1,1.0,99,50.0,0.0,,,50.0,,,,,,,,,,,
1353,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1354,1.0,60.0,60.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1355,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1356,1.0,175.0,175.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1357,1.0,140.0,140.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1358,1.0,60.0,60.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1359,1.0,60.0,60.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1360,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1361,1.0,200.0,200.0,SLV,1,1.0,200.0,200.0,4.0,100.0,1,1.0,1,50.0,40.0,,,10.0,,,,,,,,,,,
1362,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1363,1.0,120.0,120.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1364,,,,SLV,1,1.0,100.0,100.0,3.0,100.0,1,1.0,0,100.0,,,,,,,,,,,,,,,
1365,1.0,80.0,80.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1366,1.0,100.0,100.0,SLV,1,,,,6.0,,1,0.0,1,100.0,,,,,,,,,,,,,,,
1367,1.0,100.0,100.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1368,1.0,273.0,273.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1369,1.0,200.0,200.0,SLV,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1370,,,,SLV,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1371,2.0,287.0,37.31,HND,1,,,,5.0,,1,0.0,1,,100.0,,,,,,,,,,,,,,0.0
1372,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1373,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1374,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1375,2.0,2460.0,319.8,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1376,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1377,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1378,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1379,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1380,,,,HND,1,,,,3.0,,1,99.0,99,70.0,,,20.0,,,,,,,,,,10.0,,
1381,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1382,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1383,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1384,,,,HND,1,,,,99.0,,1,0.0,99,50.0,,,,,,,,,,,,,,,
1385,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1386,2.0,164.0,21.32,HND,1,,,,,,0,,1,,,,,,,,,,,,,,,,
1387,,,,HND,1,,,,,,0,,99,,,,,,,,,,,,,,,,
1388,2.0,123.0,15.99,HND,2,2.0,82.0,10.66,4.0,5.33,1,1.0,1,,,,,,,,,,,,,,,,
1389,,,,HND,2,2.0,82.0,10.66,3.0,10.66,1,1.0,0,50.0,25.0,,25.0,,,,,,,,,,,,
1390,,,,HND,2,,,,,,0,,0,,,,,,,,,,,,,,,,
1391,2.0,102.5,13.325,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1392,,,,HND,2,,,,2.0,,1,0.0,0,50.0,5.0,,45.0,,,,,,,,,,,,
1393,2.0,615.0,79.95,HND,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1394,,,,HND,1,,,,,,0,,0,,,,,,,,,,,,,,,,
1395,3.0,195.0,7.995,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1396,3.0,195.0,7.995,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1397,3.0,195.0,7.995,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
1398,3.0,195.0,7.995,GT,2,,,,,,0,,1,,,,,,,,,,,,,,,,
